12	13.8	86	87.6
75	75.7	50	50.7
32	33.1	86	87.8
72	72.9	41	42.4
6	7.8	59	60.4
89	89.7	42	42.6
20	21.2	75	76
88	89.7	78	78.6
22	23.8	79	80
90	90.7	35	36
21	21.9	73	73.6
84	85.4	95	95.9
32	33.4	6	6.7
72	73.6	38	39.6
8	9.2	88	88.6
93	94.1	15	16.4
21	22.1	44	45.6
89	90.8	54	56
28	28.7	82	82.6
92	93.3	71	72.3
30	30.6	15	16
63	63.9	83	84.3
9	10.4	55	56.6
75	76.8	26	26.9
18	19.3	95	96.3
88	88.6	84	85.4
44	44.6	15	16.1
93	93.7	71	71.6
39	40.2	59	60.8
70	71.7	57	58.8
5	6	63	64
66	67.3	72	72.6
26	26.8	61	62.5
85	86.7	63	64.7
11	12.9	61	63
66	67.4	43	44.6
18	19.9	39	39.8
72	73.8	23	23.9
30	31.5	19	19.6
88	88.6	7	8
17	17.9	21	21.7
72	73.4	68	69
28	29.1	71	72.8
76	76.9	64	65.2
28	29	56	56.9
59	60.3	52	54
34	35.9	76	76.6
66	67.9	89	90.4
9	10.1	67	68.2
92	92.6	14	16
12	13.5	89	90.6
78	79.4	73	75
36	37.6	64	64.8
77	79	34	34.9
38	40	53	54.6
64	64.6	88	88.6
23	24	52	53
70	70.9	49	50.5
32	33.1	29	30.6
82	82.6	87	87.8
