29	30.8	93	95
83	84.8	36	37.1
26	27.1	11	11.8
90	92	15	16.1
13	14.6	87	88.8
76	77.3	39	39.7
28	29.7	64	65.6
74	75.9	81	82
32	32.6	94	95.9
93	94.9	44	45.2
10	11.7	54	55.8
94	95.8	20	20.8
23	23.7	39	39.7
91	92.4	17	18.6
43	44.7	22	23
90	91.4	34	35.3
7	8.4	10	11.9
88	89.1	38	38.8
20	21.3	59	60.1
94	95.8	83	84.8
24	24.6	12	13.9
63	64.1	8	8.7
30	31.4	20	21.2
68	69.6	40	41.3
31	31.6	61	62.6
88	88.8	55	56.4
17	18.4	21	22.4
94	95.6	27	28.6
33	34	78	79.7
86	86.6	27	28.7
43	44.7	61	61.7
62	62.7	5	6.8
15	16.4	29	30.3
67	67.9	88	89.2
40	42	40	42
75	77	72	73.2
16	16.7	91	92.2
74	75.9	48	48.8
33	34.8	29	30.8
92	93.8	68	69.3
19	20.4	74	75.9
57	58.6	28	28.9
10	11.9	73	74.9
65	65.7	71	71.9
6	7.7	39	40.6
63	64.9	65	66.4
16	17.9	89	90.1
57	58.5	45	46.4
21	22.5	32	33.3
85	85.9	94	95.1
11	12.3	67	67.7
64	66	8	8.8
6	7.3	54	55
88	89.7	74	75.2
19	19.7	5	5.9
64	65.9	78	79.3
17	18.5	53	54.6
71	72.9	85	85.6
42	43.2	8	9.6
60	61.3	22	23.8
