0.112	0	0	0	0
0.113	63	0	0	0
0.114	0	0	0	0
0.115	0	0	0	0
0.116	0	0	0	0
0.117	0	0	0	0
0.118	0	0	0	0
0.119	0	0	0	0
0.12	0	0	0	0
0.121	0	0	0	0
0.122	0	0	0	0
0.123	0	0	0	0
0.124	0	0	0	0
0.125	0	0	0	0
0.126	0	0	0	0
0.127	0	0	0	0
0.128	0	0	0	0
0.129	0	0	0	0
0.13	0	0	0	0
0.131	0	0	0	0
0.132	0	0	0	0
0.133	0	0	0	0
0.134	0	0	0	0
0.135	0	0	0	0
0.136	0	0	0	0
0.137	0	0	0	0
0.138	0	0	0	0
0.139	0	0	0	0
0.14	0	0	0	0
0.141	0	0	0	0
0.142	0	0	0	0
0.143	0	0	0	0
0.144	0	0	0	0
0.145	0	0	0	0
0.146	0	0	0	0
0.147	0	0	0	0
0.148	1516	0	0	0
0.149	1520	0	0	0
0.15	0	0	0	0
0.151	0	0	0	0
0.152	0	0	0	0
0.153	0	0	0	0
0.154	0	0	0	0
0.155	0	0	0	0
0.156	0	0	0	0
0.157	0	0	0	0
0.158	0	0	0	0
0.159	0	0	0	0
0.16	0	0	0	0
0.161	0	0	0	0
0.162	0	0	0	0
0.163	0	0	0	0
0.164	0	0	0	0
0.165	0	0	0	0
0.166	0	0	0	0
0.167	0	0	0	0
0.168	0	0	0	0
0.169	0	0	0	0
0.17	0	0	0	0
0.171	0	0	0	0
0.172	0	0	0	0
0.173	0	0	0	0
0.174	0	0	0	0
0.175	0	0	0	0
0.176	0	0	0	0
0.177	0	0	0	0
0.178	0	0	0	0
0.179	0	0	0	0
0.18	0	0	0	0
0.181	0	0	0	0
0.182	0	0	0	0
0.183	0	0	0	0
0.184	2914	0	0	0
0.185	2924	0	0	0
0.186	0	0	0	0
0.187	0	0	0	0
0.188	0	0	0	0
0.189	0	0	0	0
0.19	0	0	0	0
0.191	0	0	0	0
0.192	0	0	0	0
0.193	0	0	0	0
0.194	0	0	0	0
0.195	0	0	0	0
0.196	0	0	0	0
0.197	0	0	0	0
0.198	0	0	0	0
0.199	0	0	0	0
0.2	0	0	0	0
0.201	0	0	0	0
0.202	0	0	0	0
0.203	0	0	0	0
0.204	0	0	0	0
0.205	0	0	0	0
0.206	0	0	0	0
0.207	0	0	0	0
0.208	0	0	0	0
0.209	0	0	0	0
0.21	0	0	0	0
0.211	0	0	0	0
0.212	0	0	0	0
0.213	0	0	0	0
0.214	0	0	0	0
0.215	0	0	0	0
0.216	0	0	0	0
0.217	0	0	0	0
0.218	0	0	0	0
0.219	0	0	0	0
0.22	4369	0	0	0
0.221	4385	0	0	0
0.222	1001	0	0	0
0.223	1001	0	0	0
0.224	1001	0	0	0
0.225	1001	0	0	0
0.226	1001	0	0	0
0.227	1001	0	0	0
0.228	1001	0	0	0
0.229	1001	0	0	0
0.23	1001	0	0	0
0.231	1001	0	0	0
0.232	1001	0	0	0
0.233	1001	0	0	0
0.234	1001	0	0	0
0.235	1001	0	0	0
0.236	1001	0	0	0
0.237	1001	0	0	0
0.238	1001	0	0	0
0.239	1001	0	0	0
0.24	1001	0	0	0
0.241	1001	0	0	0
0.242	0	0	0	0
0.243	0	0	0	0
0.244	0	0	0	0
0.245	0	0	0	0
0.246	0	0	0	0
0.247	0	0	0	0
0.248	0	0	0	0
0.249	0	0	0	0
0.25	0	0	0	0
0.251	0	0	0	0
0.252	0	0	0	0
0.253	0	0	0	0
0.254	0	0	0	0
0.255	0	0	0	0
0.256	4369	0	0	0
0.257	4385	0	0	0
0.258	1001	0	0	0
0.259	1001	0	0	0
0.26	1001	0	0	0
0.261	1001	0	0	0
0.262	1001	0	0	0
0.263	1001	0	0	0
0.264	1001	0	0	0
0.265	1001	0	0	0
0.266	1001	0	0	0
0.267	1001	0	0	0
0.268	1001	0	0	0
0.269	1001	0	0	0
0.27	1001	0	0	0
0.271	1001	0	0	0
0.272	1001	0	0	0
0.273	1001	0	0	0
0.274	1001	0	0	0
0.275	1001	0	0	0
0.276	1001	0	0	0
0.277	1001	0	0	0
0.278	0	0	0	0
0.279	0	0	0	0
0.28	0	0	0	0
0.281	0	0	0	0
0.282	0	0	0	0
0.283	0	0	0	0
0.284	0	0	0	0
0.285	0	0	0	0
0.286	0	0	0	0
0.287	0	0	0	0
0.288	0	0	0	0
0.289	0	0	0	0
0.29	0	0	0	0
0.291	0	0	0	0
0.292	8734	0	0	0
0.293	8755	0	0	0
0.294	5371	0	0	0
0.295	5371	0	0	0
0.296	5371	0	0	0
0.297	5371	0	0	0
0.298	5371	0	0	0
0.299	5371	0	0	0
0.3	5371	0	0	0
0.301	5371	0	0	0
0.302	5371	0	0	0
0.303	5371	0	0	0
0.304	5371	0	0	0
0.305	5371	0	0	0
0.306	5371	0	0	0
0.307	5371	0	0	0
0.308	5371	0	0	0
0.309	5371	0	0	0
0.31	5371	0	0	0
0.311	5371	0	0	0
0.312	5371	0	0	0
0.313	5371	0	0	0
0.314	0	0	0	0
0.315	0	0	0	0
0.316	0	0	0	0
0.317	0	0	0	0
0.318	0	0	0	0
0.319	0	0	0	0
0.32	0	0	0	0
0.321	0	0	0	0
0.322	0	0	0	0
0.323	0	0	0	0
0.324	0	0	0	0
0.325	0	0	0	0
0.326	0	0	0	0
0.327	0	0	0	0
0.328	13099	0	0	0
0.329	13124	0	0	0
0.33	9740	0	0	0
0.331	9740	0	0	0
0.332	9740	0	0	0
0.333	9740	0	0	0
0.334	9740	0	0	0
0.335	9740	0	0	0
0.336	9740	0	0	0
0.337	9740	0	0	0
0.338	9740	0	0	0
0.339	9740	0	0	0
0.34	9740	0	0	0
0.341	9740	0	0	0
0.342	9740	0	0	0
0.343	9740	0	0	0
0.344	9740	0	0	0
0.345	9740	0	0	0
0.346	9740	0	0	0
0.347	9740	0	0	0
0.348	9740	0	0	0
0.349	9740	0	0	0
0.35	0	0	0	0
0.351	0	0	0	0
0.352	0	0	0	0
0.353	0	0	0	0
0.354	0	0	0	0
0.355	0	0	0	0
0.356	0	0	0	0
0.357	0	0	0	0
0.358	0	0	0	0
0.359	0	0	0	0
0.36	0	0	0	0
0.361	0	0	0	0
0.362	0	0	0	0
0.363	0	0	0	0
0.364	17464	0	0	0
0.365	17498	0	0	0
0.366	14114	0	0	0
0.367	14114	0	0	0
0.368	14114	0	0	0
0.369	14114	0	0	0
0.37	14114	0	0	0
0.371	14114	0	0	0
0.372	14114	0	0	0
0.373	14114	0	0	0
0.374	14114	0	0	0
0.375	14114	0	0	0
0.376	14114	0	0	0
0.377	14114	0	0	0
0.378	14114	0	0	0
0.379	14114	0	0	0
0.38	14114	0	0	0
0.381	14114	0	0	0
0.382	14114	0	0	0
0.383	14114	0	0	0
0.384	14114	0	0	0
0.385	14114	0	0	0
0.386	0	0	0	0
0.387	0	0	0	0
0.388	0	0	0	0
0.389	0	0	0	0
0.39	0	0	0	0
0.391	0	0	0	0
0.392	0	0	0	0
0.393	0	0	0	0
0.394	0	0	0	0
0.395	0	0	0	0
0.396	0	0	0	0
0.397	0	0	0	0
0.398	0	0	0	0
0.399	0	0	0	0
0.4	26194	0	0	0
0.401	26237	0	0	0
0.402	22853	0	0	0
0.403	22853	0	0	0
0.404	22853	0	0	0
0.405	22853	0	0	0
0.406	22853	0	0	0
0.407	22853	0	0	0
0.408	22853	0	0	0
0.409	22853	0	0	0
0.41	22853	0	0	0
0.411	22853	0	0	0
0.412	22853	0	0	0
0.413	22853	0	0	0
0.414	22853	0	0	0
0.415	22853	0	0	0
0.416	22853	0	0	0
0.417	22853	0	0	0
0.418	22853	0	0	0
0.419	22853	0	0	0
0.42	22853	0	0	0
0.421	22853	0	0	0
0.422	0	0	0	0
0.423	0	0	0	0
0.424	0	0	0	0
0.425	0	0	0	0
0.426	0	0	0	0
0.427	0	0	0	0
0.428	0	0	0	0
0.429	0	0	0	0
0.43	0	0	0	0
0.431	0	0	0	0
0.432	0	0	0	0
0.433	0	0	0	0
0.434	0	0	0	0
0.435	0	0	0	0
0.436	39289	0	0	0
0.437	39349	0	0	0
0.438	35965	0	0	0
0.439	35965	0	0	0
0.44	35965	0	0	0
0.441	35965	0	0	0
0.442	35965	0	0	0
0.443	35965	0	0	0
0.444	35965	0	0	0
0.445	35965	0	0	0
0.446	35965	0	0	0
0.447	35965	0	0	0
0.448	35965	0	0	0
0.449	35965	0	0	0
0.45	35965	0	0	0
0.451	35965	0	0	0
0.452	35965	0	0	0
0.453	35965	0	0	0
0.454	35965	0	0	0
0.455	35965	0	0	0
0.456	35965	0	0	0
0.457	35965	0	0	0.0456
0.458	0	0	0	0
0.459	0	0	0	0
0.46	0	0	0	0
0.461	0	0	0	0
0.462	0	0	0	0
0.463	0	0	0	0
0.464	0	0	0	0
0.465	0	0	0	0
0.466	0	0	0	0
0.467	0	0	0	0
0.468	0	0	0	0
0.469	0	0	0	0
0.47	0	0	0	0
0.471	0	0	0	0
0.472	61114	0	0	0
0.473	61201	0	0	0
0.474	57817	0	0	0
0.475	57817	0	0	0
0.476	57817	0	0	0
0.477	57817	0	0	0
0.478	57817	0	0	0
0.479	57817	0	0	0
0.48	57817	0	0	0
0.481	57817	0	0	0
0.482	57817	0	0	0
0.483	57817	0	0	0
0.484	57817	0	0	0
0.485	57817	0	0	0
0.486	57817	0	0	0
0.487	57817	0	0	0
0.488	57817	0	0	0
0.489	57817	0	0	0
0.49	57817	0	0	0
0.491	57817	0	0	0
0.492	57817	0	0	0
0.493	46846	10971	0	0.0492
0.494	0	0	0	0
0.495	0	0	0	0
0.496	0	0	0	0
0.497	0	0	0	0
0.498	0	0	0	0
0.499	0	0	0	0
0.5	0	0	0	0
0.501	0	0	0	0
0.502	0	0	0	0
0.503	0	0	0	0
0.504	0	0	0	0
0.505	0	0	0	0
0.506	0	0	0	0
0.507	0	0	0	0
0.508	85849	0	0	0
0.509	91797	0	0	0
0.51	88413	0	0	0
0.511	88413	0	0	0
0.512	88413	0	0	0
0.513	88413	0	0	0
0.514	88413	0	0	0
0.515	88413	0	0	0
0.516	88413	0	0	0
0.517	88413	0	0	0
0.518	88413	0	0	0
0.519	88413	0	0	0
0.52	88413	0	0	0
0.521	88413	0	0	0
0.522	88413	0	0	0
0.523	88413	0	0	0
0.524	88413	0	0	0
0.525	88413	0	0	0
0.526	88413	0	0	0
0.527	88413	0	0	0
0.528	88413	0	0	0
0.529	0	88413	0	0.0528
0.53	0	0	0	0
0.531	0	0	0	0
0.532	0	0	0	0
0.533	0	0	0	0
0.534	0	0	0	0
0.535	0	0	0	0
0.536	0	0	0	0
0.537	0	0	0	0
0.538	0	0	0	0
0.539	0	0	0	0
0.54	0	0	0	0
0.541	0	0	0	0
0.542	0	0	0	0
0.543	0	0	0	0
0.544	85849	0	0	0
0.545	135500	0	0	0
0.546	132120	0	0	0
0.547	132120	0	0	0
0.548	132120	0	0	0
0.549	132120	0	0	0
0.55	132120	0	0	0
0.551	132120	0	0	0
0.552	132120	0	0	0
0.553	132120	0	0	0
0.554	132120	0	0	0
0.555	132120	0	0	0
0.556	132120	0	0	0
0.557	132120	0	0	0
0.558	132120	0	0	0
0.559	132120	0	0	0
0.56	132120	0	0	0
0.561	132120	0	0	0
0.562	132120	0	0	0
0.563	132120	0	0	0
0.564	132120	0	0	0
0.565	132120	0	0	0
0.566	116899	15221	0	0.0565
0.567	0	0	0	0.0566
0.568	0	0	0	0.0566
0.569	0	0	0	0.0566
0.57	0	0	0	0.0566
0.571	0	0	0	0.0566
0.572	0	0	0	0.0566
0.573	0	0	0	0.0566
0.574	0	0	0	0.0566
0.575	0	0	0	0.0566
0.576	0	0	0	0.0566
0.577	0	0	0	0.0566
0.578	0	0	0	0.0566
0.579	0	0	0	0.0566
0.58	85849	0	0	0
0.581	205343	0	0	0
0.582	202049	0	0	0
0.583	34054	0	0	0
0.584	34054	0	0	0
0.585	34054	0	0	0
0.586	34054	0	0	0
0.587	34054	0	0	0
0.588	34054	0	0	0
0.589	34054	0	0	0
0.59	34054	0	0	0
0.591	34054	0	0	0
0.592	34054	0	0	0
0.593	34054	0	0	0
0.594	34054	0	0	0
0.595	34054	0	0	0
0.596	34054	0	0	0
0.597	34054	0	0	0
0.598	34054	0	0	0
0.599	34054	0	0	0
0.6	34054	0	0	0
0.601	34054	0	0	0
0.602	34043	11	0	0.0601
0.603	0	0	0	0
0.604	0	0	0	0
0.605	0	0	0	0
0.606	0	0	0	0
0.607	0	0	0	0
0.608	0	0	0	0
0.609	0	0	0	0
0.61	0	0	0	0
0.611	0	0	0	0
0.612	0	0	0	0
0.613	0	0	0	0
0.614	0	0	0	0
0.615	0	0	0	0
0.616	85849	0	0	0
0.617	305738	0	0	0
0.618	302569	0	0.0001	0
0.619	83482	0	0	0
0.62	83482	0	0	0
0.621	83482	0	0	0
0.622	83482	0	0	0
0.623	83482	0	0	0
0.624	83482	0	0	0
0.625	83482	0	0	0
0.626	83482	0	0	0
0.627	83482	0	0	0
0.628	83482	0	0	0
0.629	83482	0	0	0
0.63	83482	0	0	0
0.631	83482	0	0	0
0.632	83482	0	0	0
0.633	83482	0	0	0
0.634	83482	0	0	0
0.635	83482	0	0	0
0.636	83482	0	0	0
0.637	83482	0	0	0
0.638	83482	0	0	0
0.639	51096	32386	0	0.0638
0.64	0	0	0	0.0639
0.641	0	0	0	0.0639
0.642	0	0	0	0.0639
0.643	0	0	0	0.0639
0.644	0	0	0	0.0639
0.645	0	0	0	0.0639
0.646	0	0	0	0.0639
0.647	0	0	0	0.0639
0.648	0	0	0	0.0639
0.649	0	0	0	0.0639
0.65	0	0	0	0.0639
0.651	0	0	0	0.0639
0.652	85849	0	0	0
0.653	458513	0	0	0
0.654	455341	0	0.0001	0
0.655	236413	0	0.0002	0
0.656	64752	0	0	0
0.657	64752	0	0	0
0.658	64752	0	0	0
0.659	64752	0	0	0
0.66	64752	0	0	0
0.661	64752	0	0	0
0.662	64752	0	0	0
0.663	64752	0	0	0
0.664	64752	0	0	0
0.665	64752	0	0	0
0.666	64752	0	0	0
0.667	64752	0	0	0
0.668	64752	0	0	0
0.669	64752	0	0	0
0.67	64752	0	0	0
0.671	64752	0	0	0
0.672	64752	0	0	0
0.673	64752	0	0	0
0.674	64752	0	0	0
0.675	64752	0	0	0
0.676	64744	8	0	0.0675
0.677	0	0	0	0
0.678	0	0	0	0
0.679	0	0	0	0
0.68	0	0	0	0
0.681	0	0	0	0
0.682	0	0	0	0
0.683	0	0	0	0
0.684	0	0	0	0
0.685	0	0	0	0
0.686	0	0	0	0
0.687	0	0	0	0
0.688	85849	0	0	0
0.689	689858	0	0	0
0.69	686641	0	0.0001	0
0.691	501826	0	0.0002	0
0.692	258954	0	0.0003	0
0.693	259072	0	0	0
0.694	39981	0	0	0
0.695	39981	0	0	0
0.696	39981	0	0	0
0.697	39981	0	0	0
0.698	39981	0	0	0
0.699	39981	0	0	0
0.7	39981	0	0	0
0.701	39981	0	0	0
0.702	39981	0	0	0
0.703	39981	0	0	0
0.704	39981	0	0	0
0.705	39981	0	0	0
0.706	39981	0	0	0
0.707	39981	0	0	0
0.708	39981	0	0	0
0.709	39981	0	0	0
0.71	39981	0	0	0
0.711	39981	0	0	0
0.712	39981	0	0	0
0.713	34064	5917	0	0.0712
0.714	0	0	0	0
0.715	0	0	0	0
0.716	0	0	0	0
0.717	0	0	0	0
0.718	0	0	0	0
0.719	0	0	0	0
0.72	0	0	0	0
0.721	0	0	0	0
0.722	0	0	0	0
0.723	0	0	0	0
0.724	85849	0	0	0
0.725	810613	0	0	0
0.726	1031536	0	0.0001	0
0.727	808533	0	0.0002	0
0.728	562133	0	0.0003	0
0.729	261042	0	0.0003	0
0.73	261188	0	0	0
0.731	36173	0	0	0
0.732	36173	0	0	0
0.733	36173	0	0	0
0.734	36173	0	0	0
0.735	36173	0	0	0
0.736	36173	0	0	0
0.737	36173	0	0	0
0.738	36173	0	0	0
0.739	36173	0	0	0
0.74	36173	0	0	0
0.741	36173	0	0	0
0.742	36173	0	0	0
0.743	36173	0	0	0
0.744	36173	0	0	0
0.745	36173	0	0	0
0.746	36173	0	0	0
0.747	36173	0	0	0
0.748	36173	0	0	0
0.749	36173	0	0	0
0.75	19161	17012	0	0.0749
0.751	0	0	0	0
0.752	0	0	0	0
0.753	0	0	0	0
0.754	85869	0	0	0
0.755	810655	0	0	0
0.756	1535407	0	0.0001	0
0.757	1372672	0	0.0002	0
0.758	1372882	0	0.0003	0
0.759	1169248	0	0.0003	0
0.76	869359	0	0.0004	0
0.761	613028	0	0.0005	0
0.762	369385	0	0.0006	0
0.763	125211	0	0	0
0.764	125211	0	0	0
0.765	125211	0	0	0
0.766	125211	0	0	0
0.767	125211	0	0	0
0.768	125211	0	0	0
0.769	125211	0	0	0
0.77	125211	0	0	0
0.771	125211	0	0	0
0.772	125211	0	0	0
0.773	125211	0	0	0
0.774	125211	0	0	0
0.775	125211	0	0	0
0.776	125211	0	0	0
0.777	125211	0	0	0
0.778	125211	0	0	0
0.779	125211	0	0	0
0.78	125211	0	0	0
0.781	125211	0	0	0
0.782	125211	0	0	0
0.783	0	125211	0	0.0782
0.784	0	0	0	0.0783
0.785	85869	0	0	0
0.786	810697	0	0	0
0.787	1482409	0	0.0001	0
0.788	1965040	0	0.0002	0
0.789	1873663	0	0.0003	0
0.79	1596385	0	0.0003	0
0.791	1596577	0	0.0004	0
0.792	1412576	0	0.0005	0
0.793	1148561	0	0.0006	0
0.794	944900	0	0.0006	0
0.795	945116	0	0.0007	0
0.796	678601	0	0.0008	0
0.797	477045	0	0.0009	0
0.798	237471	0	0.0009	0
0.799	237515	0	0	0
0.8	6	0	0	0
0.801	6	0	0	0
