13	14.2	98	99.4
88	90	81	82.2
34	35.6	69	70.4
61	63	98	99.2
38	39.6	87	88.6
56	56.6	33	34.5
21	21.7	88	88.8
71	71.6	50	52
11	13	96	97.8
93	94.2	33	34.8
24	25.5	93	93.8
56	56.6	86	87.1
10	11.5	14	15.2
67	68.1	16	18
23	23.7	43	44.9
72	73.3	64	64.8
21	21.9	77	77.6
82	83.2	42	43.5
13	14.7	71	72.5
65	65.6	44	45.8
30	31	63	64.2
86	87.4	48	49.1
9	10.7	40	41.2
86	87.3	79	80.2
23	23.8	48	50
60	61.4	25	26.7
11	12	95	96.1
88	89.5	6	7.8
42	43.4	54	56
68	69.2	40	41.1
42	43.6	9	10.6
71	72.2	12	13.3
10	12	23	24.3
56	56.9	29	31
38	40	39	40.2
58	59	46	47.6
26	27.4	41	41.7
77	78.2	78	79.8
17	17.9	82	83.7
75	75.6	43	44.4
