24	25.6	93	93.9
90	91.1	5	5.7
30	30.7	21	21.9
55	55.6	69	69.6
43	43.7	62	63.1
83	85	26	27.2
31	32.1	96	96.8
61	63	66	67.8
5	6.6	49	49.7
82	83	18	19.5
43	44.1	23	23.8
55	55.7	72	73.6
36	38	26	26.7
86	87.4	46	47.5
43	44.1	52	52.8
64	65.1	68	69.2
20	21.6	27	28.9
61	62.1	70	71.6
25	25.7	47	48.8
63	64.3	84	84.7
41	42.7	12	12.9
78	79.2	57	58.3
7	8	55	56.9
73	74.6	43	44.8
42	43.6	71	72.1
94	95.1	80	80.8
21	22.1	87	88.3
84	85.2	97	97.9
7	8.1	96	97.1
89	90.7	93	94.8
31	31.8	83	84
79	80.4	64	65.5
38	39.9	98	99.6
65	66.9	84	85.6
10	11.1	41	42.9
56	57.8	41	42.2
36	37.5	71	73
67	68.6	5	5.7
13	13.6	61	62.1
90	91.2	76	77.5
8	9.9	45	45.9
62	63.9	73	74.4
40	40.9	35	36.2
77	78.8	39	40
35	36.2	11	12
94	95.8	37	37.8
24	25.2	93	94.2
84	84.7	47	48.7
34	35.5	55	56.8
86	86.6	13	13.8
37	38.4	83	84.1
84	85.5	33	33.9
5	6.3	82	83
64	65.9	24	25.3
36	36.9	25	26.4
91	91.6	70	71.8
34	35	36	37.8
74	74.9	72	74
38	39.4	29	30.1
73	73.9	42	43.1
