31	32	18	19.2
70	70.9	17	18.3
5	6.1	17	18.1
82	82.7	11	12.2
21	21.9	75	75.6
79	80.1	87	88
29	29.8	64	64.6
60	60.7	78	79.2
23	23.7	35	36.9
71	72.4	70	71
21	21.8	40	41.5
91	92.7	51	52.4
23	23.7	22	23.2
91	91.7	75	76.8
17	18.8	58	58.9
72	72.9	30	30.7
19	19.9	7	7.8
70	71.5	52	52.9
14	15.8	83	84
82	83.6	82	83.1
32	32.7	78	79.6
68	68.8	41	42.7
12	13.2	41	42.7
71	72	37	38.7
30	30.6	78	78.9
87	88.4	22	22.6
17	18.8	92	93
63	64.4	80	81.5
26	27.8	84	84.6
92	93.7	44	45
38	39.3	74	75.7
79	80.1	60	60.7
12	12.8	57	58.3
72	73.6	72	73.3
29	29.7	86	86.8
65	66.9	23	23.6
32	33	51	51.9
66	67	32	32.6
38	39.3	84	85.3
78	79.4	90	90.8
