40	41.9	21	22.7
67	68	17	18.3
35	36.4	39	39.6
79	80	53	54
35	35.9	76	76.7
77	77.6	82	82.7
21	22	10	10.6
86	87.1	89	90.7
13	14.5	80	80.6
63	63.9	32	34
14	14.6	14	15.4
56	56.9	62	63.4
10	10.9	68	68.9
63	64.7	96	97.4
10	11.6	30	31.4
92	94	84	84.7
40	40.9	19	19.6
80	81.2	57	58.4
15	15.8	21	22.6
58	59.3	38	39.5
32	34	36	38
83	84.4	54	55.2
5	6.7	24	24.8
93	94.8	68	68.8
34	35.5	59	61
76	76.7	93	93.7
16	17	48	49.4
91	92.8	56	56.7
38	39.3	22	23.6
71	71.8	52	52.8
33	34.3	62	63
67	68	10	11.8
11	12	79	80.1
73	74.4	21	22.9
26	27.6	51	52.9
84	85	98	99.2
21	21.7	79	80
63	63.6	5	6.2
12	12.9	21	22
70	71.8	96	97.4
