39	39.7	88	89.3
80	80.6	51	51.7
30	32	45	46
92	93	24	25.4
25	25.6	46	47
72	73.5	17	18.3
35	35.6	81	83
91	91.6	94	95.2
42	43.7	20	21.9
80	80.6	83	84.3
22	23.3	61	63
58	60	19	21
37	38.1	61	62
85	86.2	43	44.4
28	29.1	12	13.6
55	56.5	94	95.7
14	15.9	9	9.8
90	91.5	16	17.8
28	29.7	47	48.5
84	84.8	88	88.9
16	17.5	68	68.6
86	87.4	97	98.7
27	28.9	42	43.3
78	78.6	55	56.8
14	15.7	84	85.3
84	85.5	75	75.6
14	15.2	54	55.2
79	80.6	48	49.5
8	9	50	50.9
87	87.7	27	27.9
11	13	29	31
73	73.7	87	88.2
29	31	53	54.8
55	56	92	92.9
34	34.6	87	88.1
61	61.7	15	16.7
29	30.8	72	72.8
80	80.6	19	20.7
17	18.9	61	61.7
78	78.6	86	88
