13	14	59	60.2
82	82.6	61	62.7
37	38.2	83	84.7
82	84	22	24
33	33.9	34	35
56	57.8	33	34.4
14	15.5	24	26
86	88	68	68.7
23	24.9	96	96.8
87	88	84	85.2
11	12.1	69	70.4
71	71.6	59	60.8
35	36.1	10	11.2
74	76	71	72.4
9	10.7	11	12.6
64	65	77	77.7
32	33.4	35	36.2
92	93.1	49	50.7
23	24.4	85	86
56	56.8	58	59.1
18	19.4	72	73.7
92	92.9	95	96.6
34	34.8	44	44.9
58	59.9	74	75
14	15.1	91	92.5
77	78.8	27	28.9
24	25.1	98	99.7
58	60	22	22.9
36	37.2	92	92.8
81	81.9	26	28
9	10.1	73	74.5
66	66.6	44	45.3
12	13	44	45.2
58	59	93	94.9
42	42.8	17	19
81	82.4	38	38.7
16	16.7	96	97
73	73.6	38	38.8
9	10.2	29	30.1
91	92.6	58	59.3
