20	21.7	27	28.5
85	85.6	59	60.8
31	32.8	21	23
88	89.2	66	66.8
36	37.6	26	26.7
66	66.8	99	100.1
8	8.6	20	20.8
74	74.6	21	23
34	35.5	5	6.1
82	82.9	82	83.7
42	43	64	65
59	60	65	66.7
44	44.7	41	42.2
81	82.1	31	33
18	19.7	15	16.2
57	58.7	69	70.2
28	29.8	25	26.3
91	92.7	74	74.8
37	38.7	31	32.3
56	57.8	93	94.5
20	20.6	35	36.2
63	65	31	32.7
6	7.8	11	12
92	93.5	36	36.8
23	24.1	61	62.9
80	80.9	37	37.9
43	44.9	19	20.5
85	86.7	63	64.1
32	32.8	39	40.8
80	82	76	76.8
32	33.6	33	35
78	79.5	98	99.3
44	44.7	80	80.9
78	79.9	59	60.2
15	16.1	69	70.7
88	89.8	45	46.4
29	30.2	77	78.5
94	95	99	99.7
43	43.7	96	96.6
71	71.9	54	55.2
25	26.2	8	10
67	67.9	7	8.3
35	35.6	45	46.7
89	90.3	17	18.3
6	7	29	31
77	78.1	19	20.1
39	40.1	18	19.1
75	76.3	27	28.4
26	27.4	64	65.4
92	92.6	33	34.6
31	32.6	49	49.7
64	64.9	52	52.6
36	36.9	32	33.5
56	57.9	61	62.7
37	38.8	64	65.9
61	62	37	38.9
35	36.5	23	24.2
83	84.5	82	83.9
8	9	6	6.9
64	66	51	51.6
