23	23.7	56	57.8
88	89.9	92	92.6
25	26.5	78	79.5
58	59.2	44	45.4
21	22.1	92	93.6
73	74.3	14	15.2
11	12.8	68	69.6
70	71.8	64	65.8
22	22.8	19	19.6
79	79.7	91	92.1
30	31.1	49	50.6
61	62	52	53.6
11	13	66	67.9
84	85.9	55	56.4
35	36	74	74.8
86	88	62	63.8
13	14.6	65	66.3
58	60	28	29.8
23	24.8	66	67
66	66.9	65	66.3
13	15	64	65.1
77	77.6	7	8.8
13	14.2	82	83.3
62	63.2	53	54.9
28	29.7	27	28.9
82	83.3	65	67
18	18.9	91	91.8
84	85	65	66
15	15.7	75	76.7
74	75.3	89	90.2
40	42	27	27.6
86	87.8	6	7.3
38	39.6	30	30.9
58	58.7	16	17.7
21	21.9	56	57.9
58	59.6	24	25.9
28	28.8	26	26.7
72	72.6	37	37.9
20	20.8	65	66.2
80	82	53	55
