28	29.4	96	96.6
81	81.7	50	51.5
34	34.7	99	100.5
65	66.7	48	48.8
10	12	9	9.6
79	80	73	74.4
43	44.8	50	50.8
78	79.1	8	9.1
43	43.6	61	62.8
86	87.4	32	33.5
19	19.9	16	17.1
72	73	53	55
18	19.8	48	49.8
77	78.5	58	59
35	36.1	53	55
84	85.6	35	36.6
22	23.6	40	41.5
83	83.7	55	56.7
16	16.6	54	55.5
72	73	35	35.7
36	37.4	18	19.7
76	78	37	38.4
12	13.4	98	98.7
92	94	82	82.6
31	32.5	60	60.7
64	65.1	38	39.8
25	26.1	66	67.2
60	61	13	13.9
24	25.5	18	19.7
85	86.7	44	44.7
33	34.7	64	65
68	69	72	72.9
39	40.1	6	6.9
86	87.7	61	62.4
14	15.8	6	6.6
92	93.2	33	34.3
30	31.3	86	87.1
68	68.7	42	42.9
38	39.7	95	96
70	70.6	90	90.7
