19	21	36	37.9
89	90.6	85	86.4
27	27.6	66	67.9
70	71.9	38	38.9
34	36	78	78.9
69	70.1	59	60
40	41.3	16	17.3
56	57.7	6	7.4
20	21.2	31	32.8
81	82.2	95	96.1
14	14.7	31	32.7
63	63.7	83	84.6
34	34.6	78	79.6
80	81.8	78	79.7
34	35.2	43	43.9
87	87.7	90	91.9
26	26.6	99	99.9
63	64.4	87	88.8
10	10.8	33	34
70	70.9	57	58.8
5	6	91	92.6
68	69	46	47.1
24	24.6	76	77.2
57	58.8	46	47.7
41	42.7	59	60.3
75	77	38	38.9
34	35.9	43	44.1
85	86.1	5	6.1
22	23.9	42	42.7
67	68.3	17	18.9
17	17.9	53	53.7
56	57.5	98	99.1
36	36.6	39	40.8
58	59.4	56	57.9
29	29.7	7	8.7
87	87.8	29	29.6
26	26.6	91	92.5
77	77.8	92	93.8
23	24.3	65	65.9
67	68.3	80	80.7
6	7.6	53	53.6
60	60.6	73	73.7
26	27.5	8	9.3
59	60.1	36	36.6
42	43.5	89	91
65	66.6	37	38.4
44	45.3	5	6.5
87	88.9	14	14.8
41	42.2	38	39.8
62	62.9	52	53.5
8	9.3	41	42.9
93	94.1	92	93.1
30	30.6	42	43.9
67	68.3	92	93.1
18	19.7	24	24.6
69	70.1	21	21.9
14	15.3	63	65
59	60.1	53	54.6
36	36.9	98	99
80	80.9	73	73.7
