38	39.5	63	64.7
87	87.8	27	28.4
21	21.6	29	30.5
65	65.8	53	54
41	42	7	8.1
58	59.3	57	57.9
26	26.6	26	27.7
78	80	55	56.3
35	36.4	87	87.6
61	62.6	66	67.2
19	20.2	12	12.9
79	80.8	9	10
36	38	85	86.2
59	60.3	31	32.6
32	33.4	49	50.7
56	57.4	37	38.5
21	23	22	23.3
83	84.2	43	44.3
20	20.8	79	80.8
67	69	94	94.7
37	38.8	66	67
82	82.8	37	38.9
6	6.8	55	56.3
69	70	83	83.8
39	41	95	95.6
73	74.1	66	66.9
18	18.8	12	13.8
91	92.6	61	62.5
21	22	25	25.9
65	66.2	51	52.9
37	38.9	69	70
89	90.9	18	19.7
13	13.6	34	35.2
70	71.2	73	74.2
14	15.5	65	66.6
60	61.3	10	11.8
44	45.6	64	65
65	65.9	99	100.8
39	39.6	32	33.1
68	69.7	26	27.8
