40	41.7	42	43.8
66	67.6	17	17.7
9	10.4	54	56
94	95.3	98	98.9
29	30.8	44	46
59	60.6	23	24.9
40	41.8	41	41.8
89	89.9	13	14.6
18	18.9	98	99.2
88	90	73	73.7
7	8.3	72	73.7
62	63.2	61	62.2
43	44	70	72
83	83.7	97	98.9
15	15.6	43	44
73	74.8	34	35.6
7	8.2	17	19
60	61.3	17	18.6
16	17.9	72	73
90	91.1	87	88.8
39	40.4	71	71.8
79	79.9	44	45.3
14	14.6	86	88
59	59.7	81	81.9
28	29.4	33	33.7
69	70.4	44	45.3
21	21.8	27	28.8
78	79.2	60	61.7
25	26.5	83	83.9
65	67	47	48.4
20	22	69	70.4
77	78.6	38	39.2
8	9.1	32	33.1
70	70.8	48	48.7
40	41.2	49	50.4
57	58.5	11	12.8
12	13.9	69	70.7
77	77.8	88	89.1
34	34.8	83	83.6
94	95.5	47	48
6	7.6	8	8.8
94	94.9	22	24
27	28.2	39	40.9
67	69	27	29
35	35.6	42	42.7
68	68.8	88	89
43	44.3	57	58.5
63	63.8	83	84.7
16	17.7	73	74.4
74	75.5	50	51.3
29	29.9	98	98.6
85	86.7	67	67.9
35	36.1	16	16.9
70	70.7	42	42.6
29	30.7	76	76.6
76	77.1	20	21.7
18	19	75	76.4
63	64	12	12.9
17	18.1	45	46
59	60.1	19	19.8
