6	7.8	16	17
74	74.6	94	94.9
27	28.7	33	34.7
64	65.3	22	23.6
31	32.7	15	15.9
67	68.1	12	13.4
28	29.5	19	20.3
70	70.8	90	90.8
43	44.9	85	86.1
66	67.7	52	53.6
11	12.2	44	45.6
78	79.5	67	68
10	12	95	95.6
70	71.9	31	32.9
39	40.8	96	97.6
90	91.4	72	73.3
33	33.9	20	21.7
91	92.8	50	52
41	42.7	91	91.6
76	76.7	51	52.8
17	18.7	16	18
83	83.7	59	59.7
41	42.7	91	92.4
55	56.5	95	96.3
25	26.8	57	59
94	94.7	38	38.8
23	25	48	48.6
56	56.6	74	74.9
13	13.6	28	29.3
93	94.4	72	73.8
30	31.4	81	82.3
57	58	24	24.6
27	28.2	81	81.9
66	67.3	6	7.9
21	23	57	58.4
82	83.7	78	78.8
40	41.5	19	19.8
67	68.1	73	74.6
20	20.9	12	12.9
68	69.6	76	77
34	35.3	52	53.3
83	84.2	23	24.5
29	29.6	74	75.2
77	78.3	23	24.4
18	19.7	22	24
89	90.9	67	68.9
34	35.4	83	84
76	76.9	23	23.9
11	12.7	80	80.8
75	76.6	68	69.6
39	40.7	80	81.3
56	57.4	22	23.1
9	10.6	62	64
84	85.7	12	13.1
36	36.7	68	69.3
66	67.3	54	54.8
36	37.8	81	82.2
58	58.7	72	73.9
39	39.6	86	87.2
92	93.1	91	92.5
