25	26.9	96	96.7
76	77.3	76	78
19	20.2	52	53.2
92	93.2	75	76.7
39	40.9	29	29.8
92	92.7	49	50.2
29	31	47	48.4
77	77.9	12	13.4
17	18.2	90	91.7
80	81.5	70	71.9
26	27.9	16	16.9
72	72.8	9	9.8
13	13.9	75	76
76	76.9	9	11
24	24.9	37	38
57	57.6	90	91.3
8	9.5	40	40.9
72	73.1	76	76.7
27	28.2	7	7.7
55	56.6	62	63
31	32.4	22	22.9
90	91.7	16	17.4
42	43.5	53	53.6
55	55.7	38	38.9
13	14.2	51	51.6
69	70.3	41	41.7
18	19.3	25	26.7
63	64.1	14	14.7
11	11.7	49	49.7
83	84.5	10	11.3
9	10.5	52	52.7
57	58.6	47	49
40	41.8	99	100
78	79.6	99	100.3
11	11.6	35	36.1
72	73.6	29	29.7
18	18.8	51	52.7
65	66.7	92	93.4
9	10.9	71	72.6
69	70.2	93	94.5
36	37.3	61	63
64	65.7	18	18.9
17	17.8	63	63.6
84	85.7	54	55.9
38	38.8	94	95.1
69	70.5	33	33.6
29	30.7	39	40.2
71	71.6	16	17.6
30	31.6	96	96.8
85	86.7	97	98.2
39	40.4	96	97.9
87	88.8	66	66.6
28	28.9	72	72.9
57	58.9	86	87
33	34.6	80	81.5
63	64	44	45.7
7	8	49	50.5
72	73.3	90	91.5
38	39.4	95	97
87	87.9	51	52
