34	35.2	27	28.4
87	88.5	79	79.7
39	40.3	18	18.9
67	68.5	77	78.4
41	42.7	31	32.6
56	57.3	90	91
8	10	45	46.6
68	69	76	77.6
21	22.1	71	71.8
82	83.8	14	15.2
37	39	22	23.8
90	91.8	23	23.7
5	6.5	82	83
76	78	19	20.1
14	15	49	50.3
70	71.2	65	65.8
41	42.4	71	72.5
76	76.7	22	23.8
29	30.4	62	63.1
72	73.1	38	39.3
5	6.2	37	37.7
60	61	19	19.9
28	30	59	60.2
61	62.5	18	19
5	5.7	46	48
61	62.6	20	22
41	41.8	6	7.5
77	78.5	70	71.2
30	31	13	14.4
89	90.9	46	48
14	15.8	78	78.6
65	65.8	42	43.6
37	38.4	90	91.7
86	87.2	6	7.6
34	35	37	37.6
67	67.6	93	94.3
13	14.1	96	97.4
83	83.6	60	61.8
6	7.2	88	89.2
75	76.8	59	60.8
