8	10	84	84.9
67	68.4	12	12.7
23	23.8	95	95.9
83	84.1	16	17.6
42	42.8	83	84.5
61	62	78	79.4
33	34	66	67.5
80	81.2	84	85.3
30	30.7	94	94.6
89	89.6	72	73
14	14.9	41	42
59	59.9	73	73.7
24	25.4	5	6.6
55	56.2	30	30.8
21	21.7	10	11.9
73	75	22	23.5
29	30.3	48	48.6
92	93.5	82	83.8
20	21	60	61.3
84	84.9	50	50.6
29	30.1	50	51.8
85	86.4	30	31.5
21	23	24	25.5
55	57	24	25.6
19	21	5	6.5
81	82.9	18	20
9	10.5	34	35.8
75	76.1	29	29.6
36	37.5	21	22.1
66	68	52	53.9
27	27.8	94	94.8
77	79	71	72.7
13	13.6	41	42.6
84	85.3	64	65.5
6	7.1	10	11.1
83	85	95	96
27	27.8	37	39
57	58.5	40	41.4
6	8	95	96.8
65	66.2	62	62.7
28	29.8	73	73.8
57	58.9	28	28.8
8	8.9	93	93.7
67	68	46	47.7
40	41	99	100.4
67	67.7	69	70.8
7	8.7	93	94.1
83	84.9	54	56
12	13.6	44	44.8
86	87.3	72	73.2
36	37.6	50	51.7
72	73.9	50	50.7
39	40.9	11	12.6
82	82.8	12	13.6
38	39.9	10	11.1
60	61.8	10	11.1
18	19.5	25	25.8
73	74.2	85	85.7
24	25.4	50	50.8
69	70.2	58	59.5
